BKTXT,TCODE,AEDAT,VGART,FLS_RSTO,MANDT,EXNUM,BLA2D,GTS_CUSREF_NO,USNAM,MSR_ACTIVE,CPUTM,TCODE2,BLAUM,MJAHR,CPUDT,LE_VBELN,XABLN,SPE_BUDAT_ZONE,WEVER,SPE_MDNUM_EWM,AWSYS,KNUMV,SPE_BUDAT_UHR,MBLNR,BLART,BLDAT,BUDAT,FRBNR,XCOMPL,FRATH,BFWMS,XBLNR,SPE_LOGSYS,LAST_UPDATED_DT_TS
                         ,    ,null,WA, ,900,          ,  ,                                   ,BGDUSER     , ,1970-01-01T03:09:14.000Z,MB1B                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306462,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,BGDUSER     , ,1970-01-01T03:09:18.000Z,MB1B                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306463,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,BGDUSER     , ,1970-01-01T03:09:30.000Z,VL02N               ,PR,2023,2023-07-04,8207249858,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T03:09:30.000Z,4958306333,WL,2023-07-03,2023-07-04,                ,,0.00,2,8207249858      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,S10000455   , ,1970-01-01T03:09:48.000Z,MIGO_TR             ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306446,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T03:09:52.000Z,VL02N               ,PR,2023,2023-07-04,8207250645,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T03:09:52.000Z,4958306334,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250645      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,50000278    , ,1970-01-01T03:11:01.000Z,VL02N               ,PR,2023,2023-07-04,0062318652,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T03:10:00.000Z,4958306394,WL,2023-07-04,2023-07-04,                ,,0.00,2,0062318652      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,S13467      , ,1970-01-01T03:11:17.000Z,MB1B                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306443,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T03:11:36.000Z,VL02N               ,PR,2023,2023-07-04,8207250646,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T03:11:36.000Z,4958306447,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250646      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,14703       , ,1970-01-01T03:12:28.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018303730,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,JEPCLR059   , ,1970-01-01T03:12:35.000Z,VL02N               ,PR,2023,2023-07-04,0062318008,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T02:06:00.000Z,4958306444,WL,2023-07-04,2023-07-04,                ,,0.00,2,0062318008      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,JEPCLR059   , ,1970-01-01T03:12:59.000Z,VL02N               ,PR,2023,2023-07-04,0062318674,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T00:58:00.000Z,4958306465,WL,2023-07-04,2023-07-04,                ,,0.00,2,0062318674      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,S10026      , ,1970-01-01T03:13:31.000Z,MB1B                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306448,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T03:14:07.000Z,VL02N               ,PR,2023,2023-07-04,8207250647,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T03:14:07.000Z,4958306466,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250647      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T03:14:32.000Z,VL02N               ,PR,2023,2023-07-04,8207250648,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T03:14:32.000Z,4958306475,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250648      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,JEPCLR059   , ,1970-01-01T03:14:39.000Z,VL02N               ,PR,2023,2023-07-04,0062318524,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T01:42:00.000Z,4958306467,WL,2023-07-04,2023-07-04,                ,,0.00,2,0062318524      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T03:14:57.000Z,VL02N               ,PR,2023,2023-07-04,8207250649,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T03:14:57.000Z,4958306485,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250649      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,14703       , ,1970-01-01T03:15:33.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018303731,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,11404       , ,1970-01-01T03:16:20.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306464,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,11404       , ,1970-01-01T03:16:27.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306495,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T03:16:31.000Z,VL02N               ,PR,2023,2023-07-04,8207250650,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T03:16:31.000Z,4958306450,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250650      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,11404       , ,1970-01-01T03:16:35.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306496,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,11404       , ,1970-01-01T03:16:42.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306497,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,7938        , ,1970-01-01T03:16:46.000Z,VL02N               ,PR,2023,2023-07-04,0062318612,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T03:15:00.000Z,4958306476,WL,2023-07-04,2023-07-04,                ,,0.00,2,0062318612      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,S10026      , ,1970-01-01T03:16:50.000Z,VL02N               ,PR,2023,2023-07-04,0047498000,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T03:16:49.000Z,4958306451,WL,2023-07-04,2023-07-04,                ,,0.00,2,0047498000      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,BGDUSER     , ,1970-01-01T03:17:29.000Z,VL02N               ,PR,2023,2023-07-04,8207249997,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T03:17:29.000Z,4958306468,WL,2023-07-03,2023-07-04,                ,,0.00,2,8207249997      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,JEPCLR059   , ,1970-01-01T03:17:43.000Z,MB1B                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306469,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T03:17:57.000Z,VL02N               ,PR,2023,2023-07-04,8207250651,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T03:17:57.000Z,4958306486,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250651      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,7938        , ,1970-01-01T03:18:25.000Z,VL02N               ,PR,2023,2023-07-04,0062318609,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T03:17:00.000Z,4958306477,WL,2023-07-04,2023-07-04,                ,,0.00,2,0062318609      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,10165       , ,1970-01-01T03:18:41.000Z,MIGO_TR             ,PR,2023,2023-07-04,          ,          ,      ,3,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306452,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,9319        , ,1970-01-01T03:19:01.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018303482,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,S13467      , ,1970-01-01T03:19:45.000Z,VL09                ,PR,2023,2023-07-04,0009899389,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306471,WL,2023-07-03,2023-07-04,                ,,0.00,2,0009899389      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,BGDUSER     , ,1970-01-01T03:14:54.000Z,VL02N               ,PR,2023,2023-07-04,0009899389,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T03:14:54.000Z,4958306449,WL,2023-07-03,2023-07-04,                ,,0.00,2,0009899389      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,14703       , ,1970-01-01T03:20:27.000Z,MIGO_TR             ,PR,2023,2023-07-04,          ,          ,      ,1,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306499,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,9319        , ,1970-01-01T03:20:33.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018303483,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,S13467      , ,1970-01-01T03:20:35.000Z,VL02N               ,PR,2023,2023-07-04,0009899389,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T03:20:35.000Z,4958306472,WL,2023-07-04,2023-07-04,                ,,0.00,2,0009899389      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T03:21:01.000Z,VL02N               ,PR,2023,2023-07-04,8207250652,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T03:21:01.000Z,4958306500,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250652      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,BGDUSER     , ,1970-01-01T03:21:05.000Z,VL02N               ,PR,2023,2023-07-04,8207250031,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T03:21:05.000Z,4958306474,WL,2023-07-03,2023-07-04,                ,,0.00,2,8207250031      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T03:21:22.000Z,VL02N               ,PR,2023,2023-07-04,8207250653,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T03:21:22.000Z,4958306487,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250653      ,          ,2023-07-04 10:11:47.947797
Issued :120002170476     ,    ,null,WA, ,900,          ,  ,                                   ,14703       , ,1970-01-01T03:21:37.000Z,MB1A                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306501,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,14703       , ,1970-01-01T03:21:48.000Z,MB1C                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306502,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,11404       , ,1970-01-01T03:22:06.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306503,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,11404       , ,1970-01-01T03:22:06.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306504,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,11404       , ,1970-01-01T03:22:07.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306505,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,11404       , ,1970-01-01T03:22:07.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306506,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,11404       , ,1970-01-01T03:22:08.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306507,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,11404       , ,1970-01-01T03:22:09.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306508,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,11404       , ,1970-01-01T03:22:09.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306509,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,11404       , ,1970-01-01T03:22:10.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306510,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,11404       , ,1970-01-01T03:22:10.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306511,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,11404       , ,1970-01-01T03:22:11.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306512,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,11404       , ,1970-01-01T03:22:11.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306513,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T03:22:11.000Z,VL02N               ,PR,2023,2023-07-04,8207250654,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T03:22:11.000Z,4958306488,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250654      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,11404       , ,1970-01-01T03:22:12.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306514,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WQ, ,900,          ,  ,                                   ,11404       , ,1970-01-01T03:22:13.000Z,QA11                ,PR,2023,2023-07-04,          ,          ,      , ,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306515,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,10165       , ,1970-01-01T03:22:37.000Z,MIGO_TR             ,PR,2023,2023-07-04,          ,          ,      ,3,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306453,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T03:23:15.000Z,VL02N               ,PR,2023,2023-07-04,8207250655,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T03:23:15.000Z,4958306454,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250655      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,7938        , ,1970-01-01T03:23:28.000Z,VL02N               ,PR,2023,2023-07-04,0062318607,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T03:22:00.000Z,4958306478,WL,2023-07-04,2023-07-04,                ,,0.00,2,0062318607      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,H617        , ,1970-01-01T03:24:30.000Z,MIGO_TR             ,PR,2023,2023-07-04,          ,          ,      ,3,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306490,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,14703       , ,1970-01-01T03:24:38.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018303733,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,S10000455   , ,1970-01-01T03:24:56.000Z,MIGO_TR             ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306525,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T03:25:05.000Z,VL02N               ,PR,2023,2023-07-04,8207250656,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T03:25:05.000Z,4958306516,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250656      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,7938        , ,1970-01-01T03:25:08.000Z,VL02N               ,PR,2023,2023-07-04,0062318603,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T03:23:00.000Z,4958306479,WL,2023-07-04,2023-07-04,                ,,0.00,2,0062318603      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,10165       , ,1970-01-01T03:25:41.000Z,MIGO_TR             ,PR,2023,2023-07-04,          ,          ,      ,3,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306526,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,10001833    , ,1970-01-01T03:25:56.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018303509,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,10001833    , ,1970-01-01T03:26:00.000Z,MB1A                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306480,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,10165       , ,1970-01-01T03:26:24.000Z,MIGO_TR             ,PR,2023,2023-07-04,          ,          ,      ,3,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306527,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,10001833    , ,1970-01-01T03:26:56.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018303510,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,10001833    , ,1970-01-01T03:27:00.000Z,MB1A                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306481,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,10165       , ,1970-01-01T03:27:06.000Z,MIGO_TR             ,PR,2023,2023-07-04,          ,          ,      ,3,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306528,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,10001833    , ,1970-01-01T03:27:12.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018303511,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,10001833    , ,1970-01-01T03:27:16.000Z,MB1A                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306482,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,BGDUSER     , ,1970-01-01T03:27:31.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018303553,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,BGDUSER     , ,1970-01-01T03:27:37.000Z,MB1A                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306529,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T03:27:44.000Z,VL02N               ,PR,2023,2023-07-04,8207250657,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T03:27:45.000Z,4958306535,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250657      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,BGDUSER     , ,1970-01-01T03:28:00.000Z,VL02N               ,PR,2023,2023-07-04,8207249842,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T03:28:00.000Z,4958306536,WL,2023-07-03,2023-07-04,                ,,0.00,2,8207249842      ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,14703       , ,1970-01-01T03:28:12.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018303734,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WF, ,900,          ,  ,                                   ,10001833    , ,1970-01-01T03:28:42.000Z,MB31                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,5018303512,WE,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WA, ,900,          ,  ,                                   ,10001833    , ,1970-01-01T03:28:46.000Z,MB1A                ,PR,2023,2023-07-04,          ,          ,      ,2,                ,ECPCLNT900,          ,1970-01-01T00:00:00.000Z,4958306483,WA,2023-07-04,2023-07-04,                ,,0.00, ,                ,          ,2023-07-04 10:11:47.947797
                         ,    ,null,WL, ,900,          ,  ,                                   ,PO_JPP      , ,1970-01-01T03:28:53.000Z,VL02N               ,PR,2023,2023-07-04,8207250658,          ,INDIA , ,                ,ECPCLNT900,          ,1970-01-01T03:28:53.000Z,4958306537,WL,2023-07-04,2023-07-04,                ,,0.00,2,8207250658      ,          ,2023-07-04 10:11:47.947797
